Year,service_id,total_services,total_beneficiaries,total_allowed,total_payment,allowed_per_service,rowid
2023,SERVICE_170,878956.4,872652.0,36307256.1599854,36307256.1599854,41.3072322586029,7181
2023,SERVICE_1700,75939.0,70491.0,2062236.97000179,2062236.97000179,27.1564936330711,7182
2023,SERVICE_1701,11585.0,11582.0,3119185.51999811,3119185.51999811,269.243463098672,7183
2023,SERVICE_1702,2877.0,2521.0,1966619.2900012,1552131.22999898,683.565968022663,7184
2023,SERVICE_1703,241828.0,232311.0,1746647.32,1342612.86999932,7.22268438725042,7185
2023,SERVICE_1704,13400.0,179.0,3347965.700001,2671729.9000075,249.848186567239,7186
2023,SERVICE_1705,20845.0,14159.0,1881936.60999556,1418831.13000073,90.2823991362708,7187
2023,SERVICE_1707,99288.0,59104.0,1696497.53000037,1217416.22999938,17.0866321207031,7188
2023,SERVICE_1708,1553.0,1030.0,1821340.67000574,1446933.15998164,1172.78858339069,7189
2023,SERVICE_171,577092.0,84870.0,97905941.2299957,76777249.3199957,169.653956786779,7190
2023,SERVICE_1710,66666.0,25258.0,3101850.37000191,2447178.9699951,46.5282208322369,7191
2023,SERVICE_1711,119010.0,106803.0,1916463.85999832,1916463.85999832,16.1033850936755,7192
2023,SERVICE_1712,22174.0,20018.0,1918111.85999967,1495759.86000007,86.5027446558884,7193
2023,SERVICE_1713,6956.0,483.0,1684541.56001511,1650240.68999158,242.171012078078,7194
2023,SERVICE_1714,10500.0,461.0,2365526.84998924,1883799.95001127,225.288271427547,7195
2023,SERVICE_1715,2604.0,2314.0,1938271.04000544,1938271.04000544,744.34371736,7196
2023,SERVICE_1716,92112.0,26035.0,1817792.41999844,1441472.90999891,19.7345885443639,7197
2023,SERVICE_1717,1387.0,1343.0,1951457.7199984,1556455.22999988,1406.96302811709,7198
2023,SERVICE_1718,4515.0,1614.0,1913239.10000794,1519939.16000121,423.751738650707,7199
2023,SERVICE_1719,41117.0,28601.0,1823830.87000043,1386485.19000067,44.3570997397773,7200
2023,SERVICE_172,1504932.0,1410106.0,118780256.390001,93498335.1999995,78.9273245502129,7201
2023,SERVICE_1720,10321.0,9748.0,1824265.18000486,1428917.22000169,176.752754578516,7202
2023,SERVICE_1721,24270.0,589.0,1576834.69999626,1249790.05000129,64.9705273999282,7203
2023,SERVICE_1722,144491.0,1064.0,1804475.73000411,1426844.71000139,12.4884991453039,7204
2023,SERVICE_1723,20936.0,16745.0,1778495.39000019,1371804.71999994,84.9491493121986,7205
2023,SERVICE_1724,34330175.7,5800.0,1750874.76002975,1390917.47002826,0.0510010427948305,7206
2023,SERVICE_1725,6743.0,6551.0,1846264.67000118,1446378.01000068,273.804637401925,7207
2023,SERVICE_1726,936.0,817.0,1438028.8799967,1146393.3400015,1536.35564102212,7208
2023,SERVICE_1727,173634.0,128412.0,1959665.54999627,1959665.54999627,11.2861855972694,7209
2023,SERVICE_1728,5438.0,5338.0,1849212.92000012,1449122.50000015,340.05386539171,7210
2023,SERVICE_1729,5056.0,3507.0,1855752.40999724,1430541.90000082,367.039638053252,7211
2023,SERVICE_173,1081057.0,1050486.0,104888717.190034,79706976.620027,97.0242246153845,7212
2023,SERVICE_1730,9215.0,9050.0,1704130.52999794,1317994.82999954,184.930062940634,7213
2023,SERVICE_1731,8689.0,8072.0,1534602.08000002,1207883.41000113,176.614349177122,7214
2023,SERVICE_1732,12463.0,2493.0,1437082.96001079,1128352.42998998,115.307948327914,7215
2023,SERVICE_1733,3337.0,3326.0,2052666.23000653,1632339.49,615.123233445169,7216
2023,SERVICE_1734,58679.0,55219.0,1864979.43999903,1391361.09999926,31.7827406738191,7217
2023,SERVICE_1735,12083.0,12042.0,1881313.07000056,1481418.36000059,155.699169908181,7218
2023,SERVICE_1736,43586.0,8671.0,1808242.68999945,1393002.10000203,41.4867776350079,7219
2023,SERVICE_1737,1438.0,1438.0,1626758.54999822,1295664.16999777,1131.26463838541,7220
2023,SERVICE_1738,45422.0,43466.0,1784391.6200013,1388717.45000021,39.2847435163862,7221
2023,SERVICE_1739,166813.0,82611.0,2236081.6100009,2236067.8800009,13.4047203155683,7222
2023,SERVICE_174,1198227.2,5576.0,93373553.689974,74353283.6699921,77.9264180365576,7223
2023,SERVICE_1740,45850.0,40765.0,1811835.94999937,1811835.94999937,39.5165965103462,7224
2023,SERVICE_1741,13411.0,7332.0,1676083.0200037,1320099.97000124,124.978228320312,7225
2023,SERVICE_1742,239575.0,200744.0,1652763.10000007,1295393.95999995,6.89872941667565,7226
2023,SERVICE_1743,8792.0,7995.0,1647268.72999782,1284032.69999612,187.359955641244,7227
2023,SERVICE_1744,2702.0,2533.0,1835699.83000608,1456709.31999406,679.385577352361,7228
2023,SERVICE_1745,70460.0,3196.0,1169158.08000268,925097.049997019,16.5932171445171,7229
2023,SERVICE_1746,72510.0,7774.0,1779514.10000017,1332056.67000041,24.5416370155864,7230
2023,SERVICE_1747,33060.0,23831.0,1559057.36000091,1559057.36000091,47.1584198427376,7231
2023,SERVICE_1748,32672.0,28247.0,1432825.34000044,1014968.11000014,43.8548402301799,7232
2023,SERVICE_1749,1666.0,1333.0,1596878.57000776,1268239.03999895,958.510546223145,7233
2023,SERVICE_175,436472.0,380961.0,108622661.440005,84864969.0700075,248.865130959156,7234
2023,SERVICE_1750,266019.0,211519.0,1611044.35,1611044.35,6.05612512640073,7235
2023,SERVICE_1751,653.0,650.0,26913.270000079,26913.270000079,41.214808575925,7236
2023,SERVICE_1752,30935.0,21766.0,1650562.62999997,1294966.38000006,53.3558309358322,7237
2023,SERVICE_1753,7549.0,2250.0,439268.660000018,350196.260000113,58.1889866207469,7238
2023,SERVICE_1754,10890.0,10306.0,2353251.74999862,1866372.79000016,216.092906335962,7239
2023,SERVICE_1755,6710.0,5571.0,1972558.94000275,1535403.45999395,293.973016393853,7240
2023,SERVICE_1756,17902.0,9041.0,1756863.72999416,1391096.59000041,98.1378466089913,7241
2023,SERVICE_1757,20555.0,17968.0,1854059.41999957,1472589.14000266,90.1999231330367,7242
2023,SERVICE_1758,5367.0,5339.0,3412120.24000911,3412120.24000911,635.75931433,7243
2023,SERVICE_1759,15582.0,15367.0,1595836.03000021,1243154.02000229,102.415352971391,7244
2023,SERVICE_176,3709467.1,517102.0,101142964.58999,70564738.6300168,27.2661710869439,7245
2023,SERVICE_1761,17279.0,17086.0,1632197.64999862,1258131.82000033,94.4613490363228,7246
2023,SERVICE_1762,1812.0,1777.0,1596687.22000343,1250746.31000191,881.173962474299,7247
2023,SERVICE_1763,128767.0,79490.0,1878385.75998983,1878325.79999351,14.5874778475062,7248
2023,SERVICE_1764,40581.0,29793.0,1701229.70999876,1701229.70999876,41.9218281954305,7249
2023,SERVICE_1765,57278.0,50841.0,1754898.63999938,1369703.42000065,30.6382666992454,7250
2023,SERVICE_1766,1002183.0,288132.0,1535595.34000037,1093715.16000101,1.53225043729575,7251
2023,SERVICE_1767,126301.0,768.0,1521264.89999149,1203681.22000315,12.0447573652742,7252
2023,SERVICE_1768,4553.0,3475.0,1609408.46999691,1259911.32000002,353.483081484057,7253
2023,SERVICE_1769,18304.0,17209.0,1662646.11999954,1215639.2699998,90.8351245629119,7254
2023,SERVICE_177,570586.0,516727.0,103801759.02002,80044114.4999865,181.921321273253,7255
2023,SERVICE_1770,18216.0,17966.0,1671653.01999947,1307686.39000002,91.7683915239057,7256
2023,SERVICE_1771,2695.0,2688.0,1716299.29999661,1363410.54999847,636.845751390209,7257
2023,SERVICE_1772,60302.0,37389.0,1804974.88000032,1431312.48000095,29.9322556465841,7258
2023,SERVICE_1773,4156.0,2820.0,1541300.30000098,1211623.5200013,370.861477382334,7259
2023,SERVICE_1774,47273.0,26396.0,1574082.36999957,1170552.99999811,33.2977041863129,7260
2023,SERVICE_1775,2806418.0,2757.0,1221930.88999273,965431.330000942,0.435405876812623,7261
2023,SERVICE_1776,1890.0,325.0,1807289.27999497,1438349.93999477,956.237714283053,7262
2023,SERVICE_1777,106534.0,75740.0,1673269.06000532,1673269.06000532,15.7064323127389,7263
2023,SERVICE_1778,26021.0,19736.0,1610653.27999989,1195964.53000019,61.8982083701584,7264
2023,SERVICE_1779,4325.0,4325.0,3296626.24000525,3296626.24000525,762.225720232428,7265
2023,SERVICE_178,703493.0,469336.0,81573843.2299375,59082490.6700159,115.955444091039,7266
2023,SERVICE_1780,32009.0,31662.0,1743692.13000013,1357206.1899995,54.475057952455,7267
2023,SERVICE_1781,11199.0,10398.0,1732176.40999851,1363642.57000067,154.672418072909,7268
2023,SERVICE_1782,100140.0,7678.0,1340960.87999455,1062480.12000413,13.3908615937143,7269
2023,SERVICE_1783,3166.0,3152.0,1969004.16999335,1551635.42998921,621.921721412934,7270
2023,SERVICE_1784,99997.0,66027.0,1626162.15999701,1626162.15999701,16.262109463254,7271
2023,SERVICE_1785,13535.0,13483.0,1769370.68996224,1303907.8699996,130.725577389157,7272
2023,SERVICE_1786,88580.0,64403.0,1714267.91000067,1302482.66999958,19.3527648453451,7273
2023,SERVICE_1787,8858.0,8625.0,1630540.08000079,1293710.43999821,184.075421088372,7274
2023,SERVICE_1788,36598.0,8748.0,1633627.07999781,1244275.67000294,44.6370588556154,7275
2023,SERVICE_1789,1432.0,1425.0,1788290.5099632,1413460.16999552,1248.80622204134,7276
2023,SERVICE_179,381256.0,374230.0,102887373.449898,81077132.3299723,269.864273480019,7277
2023,SERVICE_1790,17571.0,16933.0,1520237.08999811,1149549.35000075,86.5196682031817,7278
2023,SERVICE_1791,4570.0,3948.0,1668401.99000036,1327068.35999983,365.077021881917,7279
2023,SERVICE_1792,42434.0,41279.0,1779922.41000017,1268424.2999995,41.9456664467213,7280
2023,SERVICE_1793,7064.0,5757.0,1565490.34000193,1206631.30999981,221.615280294724,7281
2023,SERVICE_1794,19288.0,19110.0,1724909.91999986,1338232.11999939,89.4291746163346,7282
2023,SERVICE_1795,23723.0,8820.0,1651394.08000204,1314198.31000548,69.6115196223936,7283
2023,SERVICE_1796,16631.0,13558.0,1533818.17999935,1201725.66999978,92.2264554145479,7284
2023,SERVICE_1797,12076.0,11718.0,1571016.71999858,1222046.13000016,130.094130506673,7285
2023,SERVICE_1798,329411.0,226586.0,1524142.58000003,1524142.58000003,4.62687214452472,7286
2023,SERVICE_1799,509.0,509.0,1551400.6400023,1237686.4700035,3047.93838900255,7287
2023,SERVICE_180,1352038.4,756774.0,104555853.08008,82223361.1400735,77.3320144458026,7288
2023,SERVICE_1800,31390.0,29543.0,1675107.29999912,1335365.31999802,53.3643612615202,7289
2023,SERVICE_1801,16090.0,14659.0,1617114.79999982,1230271.99000039,100.504338098186,7290
2023,SERVICE_1802,10175.0,8312.0,1568284.51999332,1233149.11999899,154.1311567561,7291
2023,SERVICE_1803,13504.0,8511.0,1578041.6099985,1214584.11000163,116.857346711974,7292
2023,SERVICE_1804,40883.0,327.0,1147511.91000024,908817.15999669,28.068192402716,7293
2023,SERVICE_1805,14379.0,14332.0,2039415.05999958,1609092.2899998,141.832885457931,7294
2023,SERVICE_1806,5485.0,4338.0,1434617.64999995,1117955.68999931,261.552898814941,7295
2023,SERVICE_1807,2922.0,2549.0,1378435.3400009,1097408.20000224,471.743785079021,7296
2023,SERVICE_1808,37780.0,22919.0,1547882.94999995,1180889.78999992,40.970962149284,7297
2023,SERVICE_1809,3913.0,3655.0,1674911.87000019,1334089.82999961,428.037789419931,7298
2023,SERVICE_181,384059.0,382820.0,105087294.429999,105087294.429999,273.622788243471,7299
2023,SERVICE_1810,17342.0,16720.0,1505762.18000027,1181408.87999956,86.8274812593859,7300
2023,SERVICE_1811,171947.0,143929.0,1593386.43000011,1593386.43000011,9.26673003890797,7301
2023,SERVICE_1812,24171.0,23794.0,1589493.38999976,1262009.97999992,65.7603487650393,7302
2023,SERVICE_1813,4860.0,4846.0,1653881.83999945,1315975.19999899,340.304905349681,7303
2023,SERVICE_1814,82819.0,13312.0,1689948.25999873,1291251.52000069,20.4053207597137,7304
2023,SERVICE_1815,19327.0,7517.0,1601466.20999977,1244065.43999986,82.8616034562926,7305
2023,SERVICE_1816,2847.0,2520.0,1566195.99999784,1236503.95999869,550.121531435841,7306
2023,SERVICE_1817,3155.0,841.0,1396124.91000088,1112601.10000076,442.511857369534,7307
2023,SERVICE_1818,1422.0,1369.0,1526138.8000025,1172435.66999566,1073.23403656997,7308
2023,SERVICE_1819,34077.0,14785.0,1624261.75999966,1220585.23999932,47.6644587258168,7309
2023,SERVICE_182,183866.0,148245.0,105288975.609991,82791745.2000248,572.639724636369,7310
2023,SERVICE_1820,85380.0,72761.0,1569494.6700044,1569494.6700044,18.382462754795,7311
2023,SERVICE_1821,31266.0,31244.0,2001594.73999897,2001594.73999897,64.0182543337481,7312
2023,SERVICE_1822,12054.0,3609.0,1411648.17000076,1107369.93000094,117.11035092092,7313
2023,SERVICE_1823,90830.0,72574.0,1513416.63000044,1137073.51999969,16.6620789386815,7314
2023,SERVICE_1824,5325.0,3303.0,1514938.44000269,1187425.55000915,284.495481690646,7315
2023,SERVICE_1825,54436.0,54413.0,2572887.37000019,1904734.32999903,47.2644457711843,7316
2023,SERVICE_1826,1470707.4,23991.0,1794798.71001491,1425405.0700029,1.22036423425551,7317
2023,SERVICE_1827,4521.0,3299.0,1363672.49000326,1363672.49000326,301.630721080129,7318
2023,SERVICE_1828,6957.0,2660.0,1482730.18000198,1157443.15999828,213.127810838289,7319
2023,SERVICE_1829,28773.0,19319.0,1593378.4900006,1206113.40999976,55.3775584749801,7320
2023,SERVICE_183,78241.0,77340.0,99704010.2099562,79315334.7600533,1274.31922150734,7321
2023,SERVICE_1830,89018.0,67253.0,1531295.71999812,1173129.93999969,17.2020908130728,7322
2023,SERVICE_1831,21841.0,5665.0,1632347.95000118,1258480.35999852,74.7377844421585,7323
2023,SERVICE_1832,2679.0,2223.0,1528845.45999972,1211719.68000049,570.6776633071,7324
2023,SERVICE_1833,13768.0,13072.0,1565823.28999722,1197161.21000147,113.729175624435,7325
2023,SERVICE_1834,45347.0,36394.0,1558504.78999861,1558504.78999861,34.3684210642074,7326
2023,SERVICE_1835,7810.0,3203.0,1528709.26000266,1118190.58999818,195.737421255142,7327
2023,SERVICE_1836,166.0,166.0,1688373.15000592,1345939.70000106,10170.9225903971,7328
2023,SERVICE_1837,18607.0,18216.0,1754250.61999971,1394230.24000007,94.2790680926376,7329
2023,SERVICE_1838,10597.0,6459.0,1501376.52999125,1501376.52999125,141.679393223672,7330
2023,SERVICE_1839,135994.0,122604.0,1485983.05999564,1485983.05999564,10.9268280953251,7331
2023,SERVICE_184,189480.5,21569.0,118472447.909949,94385025.879959,625.248761270681,7332
2023,SERVICE_1840,92743.0,23814.0,2295289.64000052,2295289.64000052,24.7489259566816,7333
2023,SERVICE_1841,15401.0,15063.0,1381861.53000002,1381861.53000002,89.7254418544263,7334
2023,SERVICE_1842,5016.0,4842.0,1554081.5699925,1239219.81999897,309.824874400419,7335
2023,SERVICE_1843,22053.0,10626.0,1455570.05999928,1148003.41000013,66.0032675826094,7336
2023,SERVICE_1844,17950.0,5772.0,1718306.6099975,1370020.35999499,95.7273877435931,7337
2023,SERVICE_1845,30071.0,25931.0,1444048.48999985,1106885.94000044,48.0212992584169,7338
2023,SERVICE_1846,6629.0,5021.0,1312144.27999836,1044708.09999982,197.940003016799,7339
2023,SERVICE_1847,20251.0,224.0,906455.449997824,721932.340003635,44.7610216778344,7340
2023,SERVICE_1848,28022.0,27393.0,1538675.56999887,1221002.86000158,54.9095557061906,7341
2023,SERVICE_1849,7613.0,3019.0,1304161.96000297,1023813.65000977,171.30723236608,7342
2023,SERVICE_185,961358.5,520238.0,100190907.639947,76334199.5399854,104.218049395669,7343
2023,SERVICE_1850,67906.0,44704.0,1404807.25000063,1031272.40999995,20.6875276117079,7344
2023,SERVICE_1851,8462.0,930.0,1587721.87999523,1248269.56000309,187.629624201753,7345
2023,SERVICE_1852,5086.0,3624.0,1374839.17999895,1084362.62999805,270.318360204276,7346
2023,SERVICE_1853,22652.0,16224.0,1236658.3099983,1236658.3099983,54.5937802400804,7347
2023,SERVICE_1854,33166.0,28250.0,1540425.84000042,1145889.08000043,46.4459337876265,7348
2023,SERVICE_1855,1710.0,1481.0,1309665.01000123,1038740.6699976,765.885970760953,7349
2023,SERVICE_1856,119492.0,113932.0,1448886.16999709,1448886.16999709,12.1253822012946,7350
2023,SERVICE_1857,35700.0,67.0,1310824.02999036,1042793.44000002,36.7177599437076,7351
2023,SERVICE_1858,324300.0,1550.0,1767151.77000208,1394228.77000016,5.44912664200456,7352
2023,SERVICE_1859,16224.0,15859.0,1181814.68999993,944024.820000073,72.8436076183386,7353
2023,SERVICE_186,1767151.0,2104.0,96290961.0799931,76752409.7700891,54.4893792777149,7354
2023,SERVICE_1860,9284.0,9115.0,1562531.64999902,1246868.51000046,168.303710684944,7355
2023,SERVICE_1861,67795.0,9962.0,1422587.12998974,1422587.12998974,20.9836585292387,7356
2023,SERVICE_1862,1645.0,11.0,2846908.799973,2268268.7999825,1730.6436474,7357
2023,SERVICE_1863,134965.0,110186.0,1344181.0900004,1344181.0900004,9.95947905012708,7358
2023,SERVICE_1864,10061.0,7207.0,1599330.22000051,1276883.89000026,158.963345591941,7359
2023,SERVICE_1865,558.0,546.0,1367247.47999289,1088086.32000233,2450.26430106253,7360
2023,SERVICE_1866,122559.0,77490.0,1438144.94000373,1438116.17999886,11.7343070684628,7361
2023,SERVICE_1867,6136.0,564.0,1552720.74999999,1228369.3499902,253.050969687091,7362
2023,SERVICE_1868,2074.0,2062.0,1375864.32999952,1097033.57999948,663.386851494465,7363
2023,SERVICE_1869,56747.0,53447.0,1412228.12000201,1412228.12000201,24.8863925846655,7364
2023,SERVICE_187,41477.0,34748.0,118483274.158573,118483274.158573,2856.60183134203,7365
2023,SERVICE_1870,70793.0,69208.0,1362102.22000011,978665.100000344,19.2406342435002,7366
2023,SERVICE_1871,1749.0,1290.0,1454341.65000223,1149831.77999788,831.527530018428,7367
2023,SERVICE_1872,2301.0,2265.0,1330895.52999991,1058222.37000082,578.398752716171,7368
2023,SERVICE_1873,1349.0,1345.0,1208326.28,1208326.28,895.72,7369
2023,SERVICE_1874,116284.0,93747.0,1431640.98000305,1431640.98000305,12.3115904165926,7370
2023,SERVICE_1875,56140.0,54967.0,1314491.98000017,1005468.89999933,23.4145347345951,7371
2023,SERVICE_1876,10562.0,10084.0,1345117.5099999,1060844.75999944,127.354431925762,7372
2023,SERVICE_1877,162380.0,113.0,2527590.30999697,2013820.58001347,15.5658967237158,7373
2023,SERVICE_1878,84942.0,60477.0,1537970.15999579,1537970.15999579,18.1061213533445,7374
2023,SERVICE_1879,605311.0,26123.0,1408784.27000093,1117669.64999967,2.32737265637157,7375
2023,SERVICE_188,25048.0,24312.0,94680473.8911256,94680473.8911256,3779.9614297,7376
2023,SERVICE_1880,16314.0,15819.0,1405123.86999978,1102044.48000026,86.1299417677933,7377
2023,SERVICE_1881,12877.0,7550.0,1377500.49999768,1099008.90000139,106.973712821129,7378
2023,SERVICE_1882,31480.0,27615.0,1357778.23999678,1055129.99999999,43.1314561625406,7379
2023,SERVICE_1883,368.0,368.0,1128886.4899995,899438.0099991,3067.62633152038,7380
2023,SERVICE_1884,26741.0,23744.0,1386203.44999987,1036626.60000009,51.8381305859868,7381
2023,SERVICE_1885,10024.0,8746.0,1418767.05999955,1128034.80000151,141.537017158774,7382
2023,SERVICE_1886,109935.0,106384.0,1360722.85000159,1052561.39999916,12.3775217173929,7383
2023,SERVICE_1887,9205.0,8479.0,1334052.14999969,1056299.27999958,144.926903856566,7384
2023,SERVICE_1888,45356.0,45021.0,1831369.65999817,1284108.77000058,40.3776713113629,7385
2023,SERVICE_1889,19088.3,11208.0,1220431.27999931,959129.189999896,63.9360906942637,7386
2023,SERVICE_189,919631.0,890546.0,63238290.5400005,46729797.7199977,68.7648530116977,7387
2023,SERVICE_1890,28042.0,17524.0,1368564.80999993,1011708.21999981,48.8041084801343,7388
2023,SERVICE_1891,1252.0,1157.0,1340560.83999299,1062693.13999953,1070.73549520207,7389
2023,SERVICE_1892,657.0,654.0,1420267.84000103,1128617.66999951,2161.74709284784,7390
2023,SERVICE_1893,1972.0,1792.0,1293284.29000062,1024066.92999994,655.823676470903,7391
2023,SERVICE_1894,2578.0,2155.0,1107938.50999871,875453.60999872,429.766683475062,7392
2023,SERVICE_1895,15281.0,7042.0,1368313.10999946,1029693.89000038,89.5434271316969,7393
2023,SERVICE_1896,7675.0,7167.0,1415518.12999959,1099796.65999946,184.43232964164,7394
2023,SERVICE_1897,4049853.2,147550.0,1744212.64996771,1384881.05001178,0.430685401131998,7395
2023,SERVICE_1898,35993.0,22749.0,1327178.46999859,1327178.46999859,36.8732384074289,7396
2023,SERVICE_1899,1551.0,1498.0,1320108.74999687,1044309.26999228,851.133945839375,7397
2023,SERVICE_190,76407.0,37799.0,101361706.660183,80490381.3499998,1326.60236182788,7398
2023,SERVICE_1900,5209.0,4620.0,1392200.38999861,1093495.32000052,267.268264541872,7399
2023,SERVICE_1901,4495.0,3291.0,1348444.9599964,1348444.9599964,299.987755282848,7400
2023,SERVICE_1902,7575.0,7103.0,1336129.18000095,1011133.73999864,176.386690429168,7401
2023,SERVICE_1903,12938.0,12850.0,2628206.78000284,2628206.78000284,203.138567012122,7402
2023,SERVICE_1904,10535.0,10484.0,1352209.55000048,1063165.51000027,128.354015187516,7403
2023,SERVICE_1905,5812.0,5770.0,1181425.1200003,935687.63000129,203.273420509343,7404
2023,SERVICE_1906,103250.0,22945.0,1261108.84000038,975801.600001075,12.2141292009722,7405
2023,SERVICE_1907,74449.0,63209.0,1362331.62000324,1362331.62000324,18.2988572043042,7406
2023,SERVICE_1908,10288.0,8971.0,1248979.79999907,939657.160000983,121.401613530237,7407
2023,SERVICE_1909,84597.0,51613.0,1419951.01999951,1133104.08000144,16.7848862252741,7408
2023,SERVICE_191,171363.0,140626.0,91291888.019992,72515697.16999,532.739786418259,7409
2023,SERVICE_1910,29061.0,29057.0,1665765.0,1665765.0,57.3196035924435,7410
2023,SERVICE_1911,472.0,469.0,1514134.89000943,1206329.83000389,3207.91290256235,7411
2023,SERVICE_1912,101778.0,62199.0,1320418.84999342,1320418.84999342,12.9735193263123,7412
2023,SERVICE_1913,21004.0,6057.0,1255638.710001,964258.190000134,59.7809326795374,7413
2023,SERVICE_1914,8005.0,7865.0,1376521.75999914,1099106.57999986,171.957746408387,7414
2023,SERVICE_1915,5108112.0,3256.0,1652371.75998885,1307235.6899829,0.323479939357016,7415
2023,SERVICE_1916,14857.0,11096.0,1287709.72999615,992922.159999809,86.6736036882377,7416
2023,SERVICE_1917,2006.0,1829.0,1276905.55999972,1011776.45999903,636.543150548215,7417
2023,SERVICE_1918,16563.5,4443.0,1434506.88000039,1136758.12000004,86.6065070788413,7418
2023,SERVICE_1919,15278.0,11648.0,1312683.50000047,955880.77000009,85.9198520749099,7419
2023,SERVICE_192,2667626.0,2409756.0,92873087.27,65071071.2499907,34.8148830720648,7420
2023,SERVICE_1920,21942.0,17565.0,1416188.89000013,1069688.81999981,64.5423794549326,7421
2023,SERVICE_1921,5055.0,4916.0,1180749.62000135,931357.22000023,233.580538081375,7422
2023,SERVICE_1922,7463.0,6966.0,1242233.40999901,944927.990001784,166.452285943857,7423
2023,SERVICE_1923,14858.0,14061.0,1212077.92000043,926017.989999806,81.5774613003385,7424
2023,SERVICE_1924,4675.0,4572.0,1346891.96999794,1346891.96999794,288.105234224158,7425
2023,SERVICE_1925,2375.0,92.0,1113936.49000172,887632.9000032,469.02589052704,7426
2023,SERVICE_1926,5173.0,672.0,1178499.72000193,937731.60999958,227.817459888252,7427
2023,SERVICE_1927,101902.0,66622.0,1256471.28999779,1215717.2799974,12.3301926360404,7428
2023,SERVICE_1928,15487.0,5863.0,1234876.81000004,925965.080000258,79.7363472589943,7429
2023,SERVICE_1929,6615.0,3434.0,1243327.610003,954195.600000518,187.955798942252,7430
2023,SERVICE_193,21416.0,20745.0,104731715.209826,104731715.209826,4890.3490479,7431
2023,SERVICE_1930,4214.0,4146.0,1225006.29999932,977431.13999852,290.699169435055,7432
2023,SERVICE_1931,21356.0,21335.0,1534973.87999929,1534973.87999929,71.8755328712911,7433
2023,SERVICE_1932,58814.0,42326.0,1040188.3100098,1040188.3100098,17.6860664129254,7434
2023,SERVICE_1933,6190.0,2240.0,1352211.24000368,1050515.6099856,218.450927302695,7435
2023,SERVICE_1934,11868.0,11830.0,2411034.11000008,2411034.11000008,203.154205426363,7436
2023,SERVICE_1935,111239.0,107044.0,1306280.37999855,1004212.62000067,11.7430072186783,7437
2023,SERVICE_1936,6733.0,5778.0,1328785.40000189,1038958.43000602,197.354136343664,7438
2023,SERVICE_1937,9844.0,9647.0,1060877.36999871,836411.749999419,107.768932344444,7439
2023,SERVICE_1938,4166.0,3489.0,1103465.41000039,849498.180001394,264.874078252614,7440
2023,SERVICE_1939,53156.0,13490.0,1313917.34999692,1012695.42000229,24.7181381216969,7441
2023,SERVICE_1940,5226.0,5106.0,1460935.22999717,1166822.50999773,279.551326061456,7442
2023,SERVICE_1941,11430.0,10226.0,1212957.67999883,912978.529999783,106.120531933406,7443
2023,SERVICE_1942,8365.0,8282.0,1254886.46999929,986448.779999313,150.016314405176,7444
2023,SERVICE_1943,1402.0,1343.0,1127057.68999631,897278.11999535,803.892788870407,7445
2023,SERVICE_1944,434996.2,26498.0,1065083.05000004,846702.780000107,2.44848817070135,7446
2023,SERVICE_1946,65.0,63.0,1023855.660005,815515.73,15751.6255385385,7447
2023,SERVICE_1947,22703.0,22475.0,805621.619999924,622730.420000319,35.4852495264909,7448
2023,SERVICE_1948,322664.0,240172.0,1258840.31999987,1258840.31999987,3.90139687104812,7449
2023,SERVICE_1949,255714.0,174403.0,1164710.19999984,1164710.19999984,4.55473771479011,7450
2023,SERVICE_195,431630.0,114333.0,94839565.3900353,75415077.3400207,219.724220721533,7451
2023,SERVICE_1950,1131.0,1047.0,1281167.10999827,1015935.60999912,1132.77374889325,7452
2023,SERVICE_1951,917.0,903.0,1347486.35999322,1073592.35999892,1469.45077425651,7453
2023,SERVICE_1952,2008.0,2002.0,1170370.99999888,1170370.99999888,582.854083664781,7454
2023,SERVICE_1953,18343.0,17380.0,1236409.48000077,985334.779999294,67.4049762852732,7455
2023,SERVICE_1954,81713.0,61353.0,1258631.02999811,1258631.02999811,15.4030696461776,7456
2023,SERVICE_1955,75874.0,70581.0,1290990.89999981,867916.359999761,17.0149313335241,7457
2023,SERVICE_1956,7045.0,6197.0,1285746.77999948,1017065.66999951,182.50486586224,7458
2023,SERVICE_1957,1796.0,1515.0,1101327.96000052,870472.05999981,613.211559020334,7459
2023,SERVICE_1958,1792.0,1667.0,1138902.94999948,907133.15999926,635.548521205067,7460
2023,SERVICE_1959,2361.0,1994.0,1312486.31000006,1037112.21999874,555.902714951317,7461
2023,SERVICE_196,311338.0,89116.0,22878108.6799964,22878108.6799964,73.4831876609871,7462
2023,SERVICE_1960,58408.0,56346.0,1313399.30000626,1313399.30000626,22.4866336804249,7463
2023,SERVICE_1961,23815.0,17674.0,1129488.79999924,896887.380000321,47.4276212470813,7464
2023,SERVICE_1962,6294.0,3384.0,1188502.67999511,941695.31999343,188.831058149843,7465
2023,SERVICE_1963,6001.0,5029.0,1099254.57000422,875374.18000289,183.17856523983,7466
2023,SERVICE_1964,1140.0,675.0,1124714.16999875,897187.770001205,986.591377191886,7467
2023,SERVICE_1965,124.0,113.0,941504.37999076,750220.3999967,7592.77725799,7468
2023,SERVICE_1966,1571.0,1417.0,1288180.71999798,1009712.97999983,819.974996816028,7469
2023,SERVICE_1967,10005.0,8841.0,1089992.21000033,861129.900001683,108.94474862572,7470
